Date,Inventory_Level,Atlanta_Inventory,Nashville_Inventory,NY_Inventory,LA_Inventory,Chicago_Inventory,Atlanta_Footwear,Atlanta_Apparel,Nashville_Footwear,Nashville_Apparel,NY_Footwear,NY_Apparel,LA_Footwear,LA_Apparel,Chicago_Footwear,Chicago_Apparel
03/09/20,648792,132009.0594,131207.1525,128520.5049,126708.4288,130346.8543,92493.0851,39515.97434,91931.23123,39275.9213,90049.08564,38471.41922,88779.3997,37929.02911,91328.50346,39018.35088
03/10/20,682492,138865.9647,138022.4046,135196.2053,133290.0051,137117.4202,97297.4245,41568.54024,96706.38643,41316.0182,94726.47714,40469.72812,93390.8403,39899.16481,96072.35136,41045.06888
03/11/20,698333,142089.1172,141225.9776,138334.1806,136383.7366,140299.988,99555.74915,42533.36803,98950.99277,42274.98482,96925.12874,41409.0519,95558.49105,40825.24551,98302.24141,41997.74662
03/12/20,684415,139257.2356,138411.2987,135577.1362,133665.5651,137503.7644,97571.57123,41685.66441,96978.86784,41432.43086,94993.37993,40583.75626,93653.97977,40011.58532,96343.04631,41160.7181
3/13/2020,688998,140189.7341,139338.1325,136484.9918,134560.6204,138424.5212,98224.93288,41964.80119,97628.26061,41709.87193,95629.47741,40855.51441,94281.10832,40279.51208,96988.18147,41436.33972
3/14/2020,686134,139606.9988,138758.9372,135917.6563,134001.2841,137849.1235,97816.63531,41790.36354,97222.44326,41536.49396,95231.96853,40685.6878,93889.20429,40112.07977,96585.02478,41264.09876
3/15/2020,669991,136322.3988,135494.2899,132719.8572,130848.5723,134605.8818,95515.25694,40807.14184,94935.04474,40559.24517,92991.40085,39728.45633,91680.22846,39168.34385,94312.6231,40293.25874
3/16/2020,657904,133863.069,133049.8996,130325.5192,128487.9933,132177.5189,93792.11005,40070.95893,93222.36518,39827.53445,91313.78568,39011.73349,90026.26755,38461.72574,92611.17237,39566.34656
3/17/2020,670404,136406.4315,135577.8121,132801.6692,130929.2308,134688.8564,95574.13505,40832.29643,94993.56518,40584.24695,93048.72318,39752.94599,91736.74255,39192.48824,94370.75987,40318.09656
3/18/2020,667659,135847.9091,135022.6825,132257.9066,130393.135,134137.3667,95182.80236,40665.10671,94604.60966,40418.07288,92667.73091,39590.17572,91361.12224,39032.0128,93984.35445,40153.01226
3/19/2020,639432,130104.5896,129314.2517,126666.3637,124880.4302,128466.3648,91158.70478,38945.88482,90604.95667,38709.29498,88749.96444,37916.3993,87498.59602,37381.83415,90010.92434,38455.44048
3/20/2020,658331,133949.9502,133136.2531,130410.1045,128571.386,132263.3062,93852.98402,40096.96622,93282.86938,39853.38375,91373.05115,39037.05331,90084.69738,38486.68859,92671.27988,39592.02634
3/21/2020,641442,130513.5623,129720.74,127064.5287,125272.9812,128870.1879,91445.2544,39068.30789,90889.76563,38830.97435,89028.94239,38035.58627,87773.6404,37499.34076,90293.86601,38576.32188
3/22/2020,647861,131819.6298,131018.8736,128336.0812,126526.6054,130159.8099,92360.35988,39459.26993,91799.31226,39219.56136,89919.8675,38416.21372,88652.00352,37874.60192,91197.44939,38962.36054
3/23/2020,648817,132014.1462,131212.2084,128525.4572,126713.3113,130351.877,92496.64915,39517.49702,91934.77363,39277.43473,90052.55552,38472.90165,88782.82065,37930.49064,91332.02264,39019.85438
3/24/2020,654391,133148.2824,132339.4551,129629.622,127801.9079,131471.7326,93291.28974,39856.99264,92724.58714,39614.86797,90826.19885,38803.42313,89545.55566,38256.35225,92116.6579,39355.07474
3/25/2020,672395,136811.5383,135980.458,133196.0703,131318.0711,135088.8623,95857.97599,40953.56227,95275.68192,40704.77612,93325.06403,39871.00632,92009.18701,39308.8841,94651.02697,40437.8353
3/26/2020,668653,136050.1573,135223.7021,132454.8101,130587.2622,134337.0683,95324.50899,40725.64827,94745.45549,40478.24666,92805.69314,39649.11694,91497.13921,39090.12303,94124.27685,40212.79142
3/27/2020,650665,132390.1569,131585.9349,128891.5312,127074.2238,130723.1532,92760.10373,39630.05316,92196.62784,39389.30711,90309.04868,38582.48251,89035.69727,38038.52657,91592.16006,39130.9931
3/28/2020,639882,130196.1507,129405.2565,126755.5051,124968.3147,128556.773,91222.85768,38973.29297,90668.71987,38736.53663,88812.42219,37943.08295,87560.17312,37408.1416,90074.26949,38482.50348
3/29/2020,628323,127844.2525,127067.6453,124465.7597,122710.8536,126234.489,89574.98353,38269.26896,89030.85581,38036.78945,87208.09079,37257.66893,85978.46267,36732.3909,88447.14374,37787.34522
3/30/2020,640763,130375.4068,129583.4238,126930.0242,125140.3731,128733.772,91348.45481,39026.95204,90793.55405,38789.86973,88934.70059,37995.32361,87680.72739,37459.64574,90198.28522,38535.48682
3/31/2020,608517,123814.3455,123062.2185,120542.3496,118842.7616,122255.3249,86751.40055,37062.94492,86224.42483,36837.79363,84459.11702,36083.23255,83268.24925,35574.51234,85659.11254,36596.21238
04/01/20,602093,122507.2606,121763.0737,119269.8066,117588.1608,120964.6984,85835.58227,36671.67835,85314.16973,36448.90394,83567.49794,35702.30862,82389.20193,35198.95887,84754.82533,36209.87302
04/02/20,612654,124656.0967,123898.8564,121361.8562,119650.7135,123086.4772,87341.17955,37314.91718,86810.62118,37088.2352,85033.31193,36328.54424,83834.34805,35816.36549,86241.46562,36845.01156
04/03/20,620969,126347.9415,125580.4238,123008.9911,121274.6247,124757.0189,88526.58258,37821.35888,87988.82342,37591.60035,86187.39236,36821.59879,84972.15602,36302.46871,87411.94322,37345.07566
04/04/20,610434,124204.3955,123449.8991,120922.0919,119217.1498,122640.4636,87024.69191,37179.70364,86496.05606,36953.84306,84725.18703,36196.9049,83530.56769,35686.58207,85928.96288,36711.50076
04/05/20,626812,127536.8108,126762.0712,124166.4427,122415.7568,125930.9185,89359.57234,38177.23848,88816.75315,37945.31804,86998.37154,37168.07116,85771.70046,36644.05633,88234.4448,37696.47368
04/06/20,613864,124902.2942,124143.5583,121601.5475,119887.0253,123329.5746,87513.67957,37388.61465,86982.07334,37161.48497,85201.25388,36400.29361,83999.92203,35887.1033,86411.79369,36917.78096
04/07/20,604230,122942.0739,122195.2456,119693.1292,118005.5148,121394.0366,86140.23726,36801.83661,85616.97408,36578.27151,83864.10285,35829.02631,82681.62474,35323.89003,85055.64441,36338.3922
04/08/20,608573,123825.7397,123073.5435,120553.4427,118853.6983,122266.5757,86759.38403,37066.35571,86232.35981,36841.1837,84466.88954,36086.55318,83275.91217,35577.78615,85666.99549,36599.58022
04/09/20,632238,128640.8336,127859.3875,125241.2899,123475.4492,127021.0399,90133.11376,38507.71987,89585.59565,38273.79181,87751.47321,37489.81669,86514.18344,36961.26572,88998.24655,38022.79332
04/10/20,621321,126419.5625,125651.6098,123078.7195,121343.37,124827.7381,88576.7644,37842.79815,88038.70042,37612.90938,86236.2482,36842.47134,85020.323,36323.04698,87461.49321,37366.24494
04/11/20,628468,127873.7555,127096.969,124494.4831,122739.1719,126263.6205,89595.65502,38278.10048,89051.40173,38045.56732,87228.21606,37266.267,85998.30418,36740.86775,88467.55496,37796.06552
04/12/20,633146,128825.5835,128043.015,125421.1574,123652.7807,127203.4634,90262.56005,38563.02342,89714.25562,38328.7594,87877.49907,37543.65836,86638.43235,37014.34831,89126.06298,38077.40044
4/13/2020,614513,125034.3456,124274.8075,121730.1092,120013.7744,123459.9633,87606.20231,37428.14329,87074.03405,37200.77348,85291.33184,36438.77736,84088.72989,35925.04449,86503.15147,36956.81182
4/14/2020,639562,130131.0406,129340.5419,126692.1157,124905.819,128492.4827,91177.23784,38953.80273,90623.37715,38717.16479,88768.00779,37924.10791,87516.38496,37389.43408,90029.22405,38463.25868
4/15/2020,624088,126982.5613,126211.1885,123626.8401,121883.7623,125383.6478,88971.23346,38011.32782,88430.77325,37780.41526,86620.29396,37006.54614,85398.95374,36484.80857,87850.9955,37532.65232
4/16/2020,616276,125393.0614,124631.3443,122079.3454,120358.0865,123814.1623,87857.53911,37535.52233,87323.8441,37307.50021,85536.02742,36543.31797,84329.97529,36028.11124,86751.32369,37062.83864
4/17/2020,612836,124693.1281,123935.6628,121397.9089,119686.258,123123.0423,87367.12583,37326.00225,86836.40986,37099.25293,85058.57262,36339.33629,83859.25257,35827.0054,86267.08521,36855.95704
4/18/2020,615374,125209.5324,124448.9301,121900.6664,120181.9268,123632.9442,87728.94819,37480.58422,87196.0343,37252.89584,85410.83433,36489.83208,84206.54741,35975.37941,86624.35186,37008.59236
4/19/2020,613086,124743.9953,123986.221,121447.4319,119735.0827,123173.269,87402.76633,37341.229,86871.83386,37114.38718,85093.27137,36354.16054,83893.46207,35841.62065,86302.27696,36870.99204
4/20/2020,613787,124886.6271,124127.9864,121586.2944,119871.9873,123314.1048,87502.70229,37383.92481,86971.16275,37156.82362,85190.56667,36395.72774,83989.38551,35882.60181,86400.95463,36913.15018
4/21/2020,621969,126551.4105,125782.6568,123207.0831,121469.9237,124957.9259,88669.14458,37882.26588,88130.51942,37652.13735,86326.18736,36880.89579,85108.99402,36360.92971,87552.71022,37405.21566
4/22/2020,621030,126360.3531,125592.76,123021.0748,121286.538,124769.2742,88535.27886,37825.07421,87997.46688,37595.29311,86195.85885,36825.21591,84980.50314,36306.03483,87420.53001,37348.7442
4/23/2020,619342,126016.8974,125251.3907,122686.6955,120956.8733,124430.1432,88294.6342,37722.26319,87758.28403,37493.10665,85961.57289,36725.12257,84749.5206,36207.35266,87182.91531,37247.22788
4/24/2020,615220,125178.1982,124417.7863,121870.1602,120151.8508,123602.0045,87706.99364,37471.20454,87174.21312,37243.57314,85389.4599,36480.70034,84185.47436,35966.37642,86602.67374,36999.3308
4/25/2020,633709,128940.1365,128156.8722,125532.6832,123762.734,127316.5741,90342.82246,38597.31406,89794.03046,38362.84173,87955.64066,37577.04257,86715.47214,37047.26185,89205.3148,38111.25926
4/26/2020,660409,134372.7588,133556.4933,130821.7396,128977.2173,132680.791,94149.22786,40223.53096,93577.31366,39979.17963,91661.46716,39160.27247,90369.04674,38608.17055,92963.7937,39716.99726
4/27/2020,666194,135549.827,134726.4112,131967.7018,130107.022,133843.038,94973.94903,40575.87796,94397.02502,40329.38618,92464.39623,39503.30562,91160.65457,38946.36743,93778.1308,40064.90716
4/28/2020,659199,134126.5613,133311.7914,130582.0483,128740.9055,132437.6935,93976.72784,40149.83349,93405.8615,39905.92986,91493.52521,39088.5231,90203.47276,38537.43274,92793.46563,39644.22786
4/29/2020,644158,131066.1841,130270.0048,127602.5465,125803.4132,129415.8513,91832.4528,39233.73131,91274.61197,38995.39285,89405.90961,38196.63693,88145.2924,37658.12084,90676.18919,38739.66212
4/30/2020,690963,140589.5506,139735.5204,136874.2426,134944.3829,138819.3034,98505.06721,42084.48344,97906.69325,41828.82713,95902.20959,40972.03301,94549.99499,40394.38794,97264.78862,41554.51482
05/01/20,696539,141724.0938,140863.1716,137978.8036,136033.3702,139939.5609,99299.99292,42424.10087,98696.79014,42166.38144,96676.13051,41302.67308,95313.00368,40720.36648,98049.70541,41889.85546
05/02/20,688927,140175.2878,139323.774,136470.9273,134546.7542,138410.2568,98214.81097,41960.47679,97618.20019,41705.5738,95619.62297,40851.30432,94271.39283,40275.36135,96978.18701,41432.06978
05/03/20,684054,139183.7833,138338.2926,135505.625,133595.0621,137431.237,97520.10635,41663.67698,96927.71558,41410.577,94943.27493,40562.35004,93604.58125,39990.48089,96292.22942,41139.00756
05/04/20,672635,136860.3708,136028.994,133243.6124,131364.9429,135137.0799,95892.19087,40968.17995,95309.68896,40719.305,93358.37483,39885.2376,92042.02813,39322.91474,94684.81105,40452.2689
05/05/20,669790,136281.5015,135453.6411,132680.0407,130809.3172,134565.4995,95486.60198,40794.89953,94906.56384,40547.07723,92963.50305,39716.53763,91652.72402,39156.59319,94284.32893,40281.1706
05/06/20,649276,132107.5384,131305.0333,128616.3814,126802.9535,130444.0933,92562.08511,39545.45333,91999.8121,39305.22121,90116.26242,38500.11897,88845.62929,37957.32424,91396.63469,39047.45864
05/07/20,648775,132005.6005,131203.7146,128517.1373,126705.1087,130343.4389,92490.66155,39514.93893,91928.8224,39274.89218,90046.72613,38470.41118,88777.07345,37928.03528,91326.11043,39017.3285
05/08/20,648840,132018.826,131216.8597,128530.0133,126717.8032,130356.4979,92499.92808,39518.89788,91938.03264,39278.82708,90055.7478,38474.26548,88785.96792,37931.83524,91335.26028,39021.2376
05/09/20,646902,131624.503,130824.9322,128146.111,126339.3137,129967.1401,92223.64292,39400.86011,91663.42579,39161.50637,89786.76309,38359.34789,88520.77588,37818.53782,91062.45383,38904.68628
05/10/20,651019,132462.1849,131657.5254,128961.6557,127143.3597,130794.2742,92810.57068,39651.61423,92246.78822,39410.7372,90358.18211,38603.47364,89084.13792,38059.22176,91641.99157,39152.28266
05/11/20,664246,135153.4694,134332.4613,131581.8186,129726.5796,133451.6711,94696.23825,40457.23112,94121.00122,40211.4601,92194.02357,39387.79506,90894.09415,38832.48541,93503.91668,39947.75444
05/12/20,675882,137521.0347,136685.6445,133886.8171,131999.0787,135789.425,96355.08968,41165.94497,95769.77587,40915.86863,93809.04219,40077.77495,92486.34112,39512.7376,95141.88149,40647.54348
5/13/2020,673408,137017.6524,136185.3201,133396.7375,131515.909,135292.3811,96002.3913,41015.26106,95419.21997,40766.1001,93465.66336,39931.07418,92147.8039,39368.10509,94793.62394,40498.75712
5/14/2020,663621,135026.3012,134206.0657,131458.0111,129604.5177,133326.1042,94607.137,40419.16425,94032.44122,40173.62448,92107.2767,39350.73444,90808.5704,38795.94728,93415.93731,39910.16694
5/15/2020,643384,130908.6991,130113.4765,127449.2233,125652.2518,129260.3493,91722.10981,39186.58929,91164.93926,38948.53721,89298.48228,38150.74105,88039.37979,37612.87202,90567.23553,38693.11376
5/16/2020,638775,129970.9105,129181.3846,126536.2173,124752.1187,128334.3689,91065.04155,38905.86893,90511.8624,38669.52218,88658.77613,37877.44118,87408.69345,37343.42528,89918.44043,38415.9285
5/17/2020,641422,130509.4929,129716.6953,127060.5668,125269.0752,128866.1698,91442.40316,39067.08975,90886.93171,38829.76361,89026.16649,38034.40033,87770.90364,37498.17154,90291.05067,38575.11908
5/18/2020,646710,131585.437,130786.1034,128108.0773,126301.8163,129928.566,92196.27102,39389.16597,91636.22016,39149.88327,89760.11445,38347.96287,88494.50298,37807.31331,91035.42657,38893.1394
5/19/2020,621546,126465.3431,125697.1122,123123.2902,121387.3123,124872.9422,88608.84085,37856.50222,88070.58202,37626.5302,86267.47707,36855.81316,85051.11155,36336.20071,87493.16578,37379.77644
5/20/2020,602870,122665.356,121920.2087,119423.724,117739.9081,121120.8031,85946.35294,36719.00309,85424.26752,36495.94119,83675.34165,35748.38239,82495.52506,35244.38307,84864.20129,36256.6018
5/21/2020,597542,121581.2732,120842.7113,118368.2899,116699.3551,120050.3706,85186.7826,36394.49059,84669.31123,36173.40005,82935.84189,35432.44797,81766.4522,34932.90286,84114.19471,35936.17588
5/22/2020,594871,121037.8075,120302.5469,117839.1861,116177.7114,119513.748,84805.9995,36231.808,84290.84122,36011.70573,82565.12045,35274.06569,81400.9579,34776.75353,83738.20606,35775.54194
5/23/2020,583997,118825.2856,118103.4653,115685.1337,114054.0301,117329.0853,83255.78031,35569.50528,82750.03891,35353.42639,81055.86362,34629.27011,79912.98149,34141.04862,82207.5057,35121.57958
5/24/2020,564221,114801.4826,114104.1055,111767.6663,110191.7971,113355.9484,80436.4742,34365.00845,79947.85882,34156.24668,78311.0537,33456.61264,77206.8732,32984.92388,79423.69751,33932.25094
5/25/2020,568765,115726.0458,115023.0522,112667.7964,111079.2357,114268.8699,81084.27593,34641.76986,80591.72544,34431.32681,78941.73818,33726.05821,77828.66507,33250.57067,80063.34276,34205.5271
5/26/2020,572894,116566.1693,115858.0723,113485.7182,111885.6253,115098.4149,81672.91443,34893.25486,81176.78822,34681.28408,79514.82273,33970.89552,78393.66917,33491.95613,80644.5697,34453.84516
5/27/2020,575169,117029.0613,116318.1524,113936.3775,112329.9305,115555.4783,81997.24298,35031.81828,81499.14662,34819.00575,79830.58136,34105.79619,78704.97562,33624.95491,80964.81462,34590.66366
5/28/2020,563316,114617.3432,113921.0846,111588.3931,110015.0515,113174.1276,80307.45559,34309.88761,79819.62394,34101.46069,78185.44422,33402.94885,77083.03481,32932.01668,79296.30337,33877.82424
5/29/2020,558505,113638.4538,112948.1417,110635.3725,109075.468,112207.564,79621.58981,34016.86404,79137.92448,33810.21719,77517.70148,33117.67099,76424.70719,32650.76081,78619.07334,33588.4907
5/30/2020,563923,114740.8489,114043.8401,111708.6349,110133.598,113296.0782,80393.99073,34346.85816,79905.63341,34138.20665,78269.69279,33438.94213,77166.09547,32967.5025,79381.74894,33914.32922
5/31/2020,563183,114590.2818,113894.1876,111562.0468,109989.0767,113147.407,80288.49485,34301.78698,79800.77837,34093.40927,78166.98449,33395.06235,77064.83535,32924.24136,79277.58136,33869.82562
06/01/20,555163,112958.4604,112272.279,109973.349,108422.7787,111536.1328,79145.14761,33813.31284,78664.37645,33607.90253,77053.84859,32919.50041,75967.39459,32455.38414,78148.63002,33387.50282
06/02/20,547519,111403.1434,110726.4099,108459.1337,106929.9132,110000.3997,78055.40368,33347.73973,77581.25222,33145.1577,75992.89961,32466.23414,74921.40492,32008.50826,77072.60707,32927.79266
06/03/20,564763,114911.7628,114213.7158,111875.0322,110297.6491,113464.84,80513.74281,34398.02004,80024.65805,34189.05773,78386.28059,33488.75161,77281.03939,33016.60974,79499.99322,33964.84682
06/04/20,566688,115303.4407,114603.0143,112256.3593,110673.5997,113851.586,80788.17466,34515.26602,80297.42285,34305.59146,78653.46096,33602.89834,77544.45254,33129.14717,79770.9697,34080.61632
06/05/20,555212,112968.4304,112282.1884,109983.0555,108432.3484,111545.9773,79152.13314,33816.29728,78671.31955,33610.86884,77060.64954,32922.40596,75974.09966,32458.24873,78155.5276,33390.44968
06/06/20,562117,114373.3839,113678.6073,111350.8808,109780.888,112933.2401,80136.52375,34236.86012,79649.73043,34028.87683,78019.02902,33331.85175,76918.96605,32861.92194,79127.52374,33805.71638
06/07/20,573324,116653.661,115945.0325,113570.8978,111969.6039,115184.8049,81734.21609,34919.44487,81237.7175,34707.31499,79574.50458,33996.39323,78452.50951,33517.09436,80705.09951,34479.70536
06/08/20,576627,117325.7191,116613.0081,114225.1957,112614.6765,115848.4007,82205.09837,35120.62069,81705.73939,34907.2687,80032.94447,34192.25122,78904.48543,33710.19105,81170.05291,34678.34778
06/09/20,561705,114289.5546,113595.2873,111269.2669,109700.4248,112850.4664,80077.78821,34211.76644,79591.35168,34003.93559,77961.84548,33307.42139,76862.58879,32837.83601,79069.52774,33780.9387
06/10/20,561625,114273.2771,113579.1086,111253.4195,109684.8009,112834.3939,80066.38325,34206.89388,79580.016,33999.09263,77950.74188,33302.67763,76851.64175,32833.15913,79058.26638,33776.1275
06/11/20,557295,113392.2564,112703.4397,110395.6811,108839.1562,111964.4666,79449.08979,33943.16657,78966.47232,33736.96742,77349.75953,33045.92162,76259.13321,32580.023,78448.74527,33515.7213
06/12/20,548684,111640.1848,110962.0114,108689.9109,107157.4365,110234.4564,78221.48841,33418.69639,77746.32806,33215.68331,76154.59578,32535.31515,75080.82119,32076.61532,77236.60063,32997.85576
6/13/2020,567539,115476.5928,114775.1146,112424.9356,110839.7992,114022.5579,80909.49492,34567.09787,80418.00614,34357.10844,78771.57551,33653.36008,77660.90168,33178.89748,79890.76241,34131.79546
6/14/2020,576976,117396.7297,116683.5874,114294.3298,112682.8358,115918.5172,82254.85251,35141.87723,81755.1913,34928.39611,80081.38392,34212.94587,78952.24189,33730.59394,81219.18059,34699.33664
6/15/2020,559404,113821.3725,113129.9491,110813.4572,109251.0418,112388.1794,79749.75305,34071.61943,79265.30918,33864.63995,77642.47818,33170.97899,76547.72455,32703.31724,78745.62287,33642.55656
6/16/2020,530953,108032.476,107376.218,105177.5417,103694.5899,106672.1744,75693.72159,32338.75437,75233.91629,32142.30176,73693.62164,31483.92004,72654.54661,31040.04333,74740.66095,31931.51342
6/17/2020,511612,104097.182,103464.8296,101346.2443,99917.31199,102786.4321,72936.42994,31160.75208,72493.37395,30971.45564,71009.18754,30337.05676,70007.96286,29909.34913,72018.0864,30768.34568
6/18/2020,512295,104236.1514,103602.9547,101481.5411,100050.7012,102923.6516,73033.79979,31202.35157,72590.15232,31012.80242,71103.98453,30377.55662,70101.42321,29949.278,72114.23027,30809.4213
6/19/2020,506899,103138.2326,102511.7055,100412.6367,98996.8678,101839.5574,72264.53524,30873.69739,71825.5607,30686.14476,70355.04671,30057.59,69363.04536,29633.82244,71354.65153,30484.90586
6/20/2020,494320,100578.7961,99967.81656,97920.83744,96540.20168,99312.34824,70471.24784,30107.54824,70043.16672,29924.64984,68609.1444,29311.69304,67641.76016,28898.44152,69583.94344,29728.4048
6/21/2020,488667,99428.58582,98824.59341,96801.02336,95436.17643,98176.62097,69665.34485,29763.24097,69242.15923,29582.43418,67824.53627,28976.4871,66868.21495,28567.96149,68788.18759,29388.43338
6/22/2020,503827,102513.1759,101890.4457,99804.09808,98396.90927,101222.3711,71826.58477,30686.59109,71390.27059,30500.1751,69928.66847,29875.42962,68942.67903,29454.23025,70922.21531,30300.15578
6/23/2020,500815,101900.3272,101281.3199,99207.44498,97808.66869,100617.2392,71397.18803,30503.13921,70963.48224,30317.83766,69510.61793,29696.82706,68530.52297,29278.14572,70498.22511,30119.0141
6/24/2020,513005,104380.6143,103746.5402,101622.1865,100189.3635,103066.2955,73135.01881,31245.59554,72690.75648,31055.78369,71202.52898,30419.65749,70198.57819,29990.78531,72214.17484,30852.1207
6/25/2020,494123,100538.7127,99927.97666,97881.81332,96501.72778,99272.76956,70443.16313,30095.54956,70015.25261,29912.72405,68581.80179,29300.01153,67614.80307,28886.9247,69556.21234,29716.55722
6/26/2020,485281,98739.63979,98139.83247,96130.28385,94774.89402,97496.34987,69182.62992,29557.00987,68762.37658,29377.4559,67354.5764,28775.70746,66404.88148,28370.01254,68311.55053,29184.79934
6/27/2020,478577,97375.58361,96784.06244,94802.27508,93465.60952,96149.46934,68226.89427,29148.68934,67812.44659,28971.61585,66424.09472,28378.18037,65487.51953,27978.09,67367.84856,28781.62078
6/28/2020,483802,98438.70914,97840.72987,95837.30578,94486.0468,97199.20841,68971.78072,29466.92841,68552.80819,29287.92167,67149.29859,28688.00719,66202.49808,28283.54872,68103.35613,29095.85228
6/29/2020,484873,98656.62444,98057.32141,96049.46232,94695.21203,97414.37981,69124.46463,29532.15981,68704.56461,29352.7568,67297.94804,28751.51428,66349.05157,28346.16045,68254.11759,29160.26222
6/30/2020,474907,96628.85238,96041.86733,94075.27744,92748.86219,95412.14065,67703.69173,28925.16065,67292.42227,28749.44506,65914.71707,28160.56038,64985.32407,27763.53813,66851.23367,28560.90698
07/01/20,472134,96064.63285,95481.07522,93525.96833,92207.29807,94855.02554,67308.36731,28756.26554,66899.49926,28581.57596,65529.83853,27996.1298,64605.87229,27601.42577,66460.88678,28394.13876
07/02/20,477471,97150.5469,96560.39274,94583.18533,93249.60883,95927.2662,68069.2207,29081.3262,67655.73082,28904.66193,66270.58745,28312.59789,65336.1767,27913.43213,67212.16026,28715.10594
07/03/20,474643,96575.13657,95988.47782,94022.98116,92697.30326,95359.1012,67666.05537,28909.0812,67255.01453,28733.46329,65878.07519,28144.90597,64949.19883,27748.10442,66814.07118,28545.03002
07/04/20,476516,96956.234,96367.26023,94394.00747,93063.09828,95735.40001,67933.07399,29023.16001,67520.41114,28846.84909,66138.03822,28255.96925,65205.49641,27857.60188,67077.72777,28657.67224
07/05/20,473184,96278.2753,95693.41987,93733.96493,92412.36202,95065.97789,67458.05741,28820.21789,67048.28006,28645.13981,65675.57328,28058.39165,64749.55219,27662.80982,66608.69213,28457.28576
07/06/20,473283,96298.41873,95713.44094,93753.57604,92431.69662,95085.86768,67472.17105,28826.24768,67062.30797,28651.13297,65689.31399,28064.26205,64763.09915,27668.59746,66622.62806,28463.23962
07/07/20,487559,99203.14217,98600.51925,96581.53743,95219.78514,97954.01601,69507.38616,29695.75601,69085.16006,29515.35918,67670.75141,28910.78602,66716.59844,28503.1867,68632.21775,29321.79826
07/08/20,478738,97408.34212,96816.62195,94834.1679,93497.05266,96181.81537,68249.84676,29158.49537,67835.25965,28981.36231,66446.44071,28387.72719,65509.55044,27987.50222,67390.51205,28791.30332
07/09/20,505893,102933.5428,102308.2591,100213.3562,98800.39701,101637.445,72121.11787,30812.42495,71683.01453,30625.24454,70215.41894,29997.93722,69225.38633,29575.01067,71213.03993,30424.40502
07/10/20,515999,104989.8005,104352.0258,102215.2739,100774.0887,103667.8111,73561.84944,31427.95109,73114.9943,31237.03146,71618.08121,30597.1927,70608.27116,30165.81754,72635.63123,31032.17986
07/11/20,507774,103316.268,102688.6593,100585.9672,99167.75443,102015.351,72389.27699,30926.99102,71949.5447,30739.11464,70476.49233,30109.47488,69482.77861,29684.97581,71477.82266,30537.52836
07/12/20,509388,103644.667,103015.0634,100905.6877,99482.96701,102339.6149,72619.37206,31025.29492,72178.24205,30836.82136,70700.50746,30205.18024,69703.63514,29779.33187,71705.0206,30634.59432
7/13/2020,527615,107353.2964,106701.1643,104516.3106,103042.6819,106001.5468,75217.84963,32135.44681,74760.93504,31940.22926,73230.32393,31285.98666,72197.78137,30844.90052,74270.78071,31730.7661
7/14/2020,515198,104826.8219,104190.0371,102056.6022,100617.6542,103506.8846,73447.65728,31379.16459,73001.49581,31188.54133,71506.90641,30549.69581,70498.66392,30118.99028,72522.87687,30984.00772
7/15/2020,515234,104834.1467,104197.3175,102063.7335,100624.685,103514.1172,73452.78951,31381.35724,73006.59686,31190.72066,71511.90303,30551.8305,70503.59009,30121.09487,72527.94448,30986.17276
7/16/2020,538002,109466.7289,108801.7585,106573.8922,105071.2526,108088.3678,76698.64112,32768.08781,76232.73139,32569.02707,74671.98759,31901.90459,73619.11768,31452.13492,75732.92753,32355.44028
7/17/2020,539888,109850.4715,109183.1699,106947.4937,105439.5865,108467.2784,76967.51306,32882.95842,76499.97005,32683.19986,74933.75496,32013.73874,73877.19414,31562.39237,75998.4141,32468.86432
7/18/2020,540259,109925.9585,109258.1983,107020.9858,105512.0424,108541.8149,77020.40356,32905.55491,76552.53926,32705.65908,74985.24791,32035.73792,73927.96104,31584.0814,76050.63865,32491.17626
7/19/2020,550818,112074.3876,111393.5766,109112.6393,107574.2046,110663.1919,78525.71572,33548.67193,78048.70733,33344.86927,76450.78431,32661.85495,75372.83348,32201.3711,77536.99741,33126.19452
7/20/2020,541187,110114.7777,109445.8706,107204.8152,105693.2799,108728.2566,77152.70109,32962.07661,76684.03315,32761.83742,75114.04967,32090.76554,74054.94671,31638.33321,76181.27043,32546.98618
7/21/2020,553539,112628.0268,111943.8526,109651.6476,108105.6132,111209.8599,78913.62692,33714.39987,78434.26214,33509.59044,76828.44551,32823.20208,75745.16968,32360.44348,77920.02441,33289.83546
7/22/2020,538786,109626.2486,108960.3091,106729.1963,105224.367,108245.8789,76810.40973,32815.8389,76343.82106,32616.48808,74780.80287,31948.39344,73726.39867,31497.96835,75843.28886,32402.59004
7/23/2020,542409,110363.4168,109692.9993,107446.8836,105931.9353,108973.765,77326.91186,33036.50496,76857.18566,32835.81363,75283.65716,32163.22647,74222.16274,31709.77255,76353.2877,32620.47726
7/24/2020,553385,112596.6926,111912.7087,109621.1414,108075.5371,111178.9202,78891.67237,33705.0202,78412.44096,33500.26775,76807.07108,32814.07035,75724.09663,32351.44049,77898.3463,33280.5739
7/25/2020,543316,110547.9632,109876.4246,107626.5531,106109.0715,109155.9876,77456.21559,33091.74761,76985.70394,32890.72069,75409.54422,32217.00885,74346.27481,31762.79668,76480.96337,32675.02424
